,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
7924,5732,34,1.0,46.58061896151186,,1.0,15.0,17.0,1977,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
7925,11411,2,1.0,43.159953728700536,19.99699081841245,9.0,11.0,14.0,1974,0.309479124,35,7715,4,990.0,0,6,0,1,0,1,0,1
7926,12133,6,3.0,79.05608803275796,5.144150553638406,1.0,10.0,25.0,2018,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
7927,6279,27,1.0,42.102736119897095,42.102736119897095,1.0,16.0,16.0,2017,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
7928,100,39,4.0,68.98646269655234,47.424484690776595,6.0,4.0,9.0,1972,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
7929,15506,41,3.0,63.55542928305029,44.365270758451416,8.0,8.0,9.0,1979,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1
7930,9098,30,3.0,135.0205232963701,,1.0,2.0,4.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
7931,8637,27,1.0,44.858114217299956,19.096852165657133,8.0,12.0,17.0,2012,0.07542368,11,3097,0,,0,0,0,1,0,1,0,1
7932,5641,64,3.0,68.35890112859985,45.53913000659533,7.0,3.0,16.0,1976,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
7933,5159,85,3.0,64.79853562976096,44.4410963384433,6.0,6.0,9.0,1977,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
7934,5971,27,1.0,49.50981359386356,49.50981359386356,1.0,3.0,10.0,2014,0.01405792,1,290,0,,0,0,0,1,0,1,0,1
7935,5838,75,2.0,45.17450496441132,32.554849015048546,5.0,5.0,5.0,1963,0.122090347,29,6566,7,1894.0,4,0,0,1,0,1,0,1
7936,13928,98,4.0,96.92423080064985,62.80635490240846,10.0,3.0,3.0,2006,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
7937,7771,21,1.0,36.34620594262026,21.90511017841081,6.0,9.0,9.0,1971,0.194489265,47,8004,3,125.0,3,5,0,1,0,1,0,1
7938,4898,85,2.0,42.712753268465846,27.619242440847437,6.0,9.0,9.0,1981,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
7939,6120,59,3.0,53.603957801557605,34.003957836209004,5.0,4.0,9.0,1972,0.309479124,35,7715,4,990.0,0,6,0,1,0,1,0,1
7940,16458,1,1.0,44.25002055570055,,1.0,2.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
7941,12174,62,1.0,44.9548797184879,,0.0,0.0,0.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
7942,8404,111,3.0,79.3233062354536,46.339982029130404,10.0,22.0,22.0,2008,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
7943,2605,29,1.0,34.60479263754739,22.43123503349944,5.0,5.0,5.0,1964,0.069660344,31,6119,4,,1,2,0,1,0,1,0,1
7944,11635,61,3.0,63.84168018356121,38.09861199204225,8.0,9.0,12.0,1983,0.300322518,52,10311,6,,1,9,0,1,0,1,0,1
7945,12584,23,1.0,41.51520379140347,,1.0,12.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
7946,1367,52,1.0,44.53385666952324,,1.0,3.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
7947,7418,34,2.0,64.08869289179825,61.65984327422119,0.0,8.0,16.0,2017,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
7948,3020,27,1.0,47.0398160286416,47.0398160286416,10.0,12.0,17.0,2017,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
7949,3056,62,2.0,76.13586852714046,,1.0,3.0,17.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
7950,14111,30,2.0,51.352511138551705,,1.0,16.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
7951,11520,46,3.0,59.30028716328321,46.417029294584005,6.0,2.0,9.0,1970,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
7952,8074,183,3.0,78.95003397708291,57.78398452121354,8.0,4.0,5.0,1960,0.037316452,32,6748,93,562.0,4,10,0,1,0,1,0,1
7953,11076,156,2.0,55.76153885902667,33.18241556359695,9.0,17.0,17.0,2005,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1
7954,1943,23,1.0,34.917014958412715,23.916308816205948,4.0,3.0,9.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
7955,4218,88,1.0,42.61479742870434,,10.0,13.0,20.0,2015,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
7956,4406,180,4.0,89.84591311461735,64.87274636011526,7.0,3.0,9.0,1939,0.037316452,32,6748,93,562.0,4,10,0,1,0,1,0,1
7957,9088,53,2.0,58.495421930483,57.020965747952346,1.0,12.0,19.0,2019,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
7958,11151,45,2.0,62.47479823171685,41.1411557468746,10.0,25.0,25.0,2018,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
7959,8309,10,1.0,40.2117963205814,21.015132973838398,8.0,7.0,16.0,1985,0.282797669,33,8667,2,,0,6,0,1,0,1,0,1
7960,9943,8,3.0,65.78645582631735,49.0502182321498,6.0,8.0,12.0,1978,0.219006007,28,6746,3,,1,4,0,1,0,1,0,1
7961,11496,4,1.0,37.837332575094536,22.01114987666152,7.0,7.0,8.0,1962,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
7962,2576,23,2.0,56.17010983935538,,0.0,0.0,0.0,1977,0.005767451,1,388,0,,0,0,0,1,0,1,0,1
7963,4542,90,1.0,39.93079411862049,22.99548274387525,7.0,15.0,17.0,1988,0.246031548,22,3151,4,2715.0,3,3,0,1,1,0,0,1
7964,6788,73,1.0,44.24313888575655,42.64558214414978,1.0,6.0,23.0,2017,0.042031587,37,6856,84,1940.0,2,5,0,1,0,1,0,1
7965,10246,15,1.0,38.9160314549432,38.9160314549432,5.0,3.0,9.0,1975,0.158249043,21,5731,0,,1,0,0,1,0,1,0,1
7966,7666,27,2.0,64.91573160467554,32.89483352018678,12.0,9.0,25.0,2014,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
7967,11263,27,3.0,78.44321824818934,76.33833121131609,11.0,8.0,14.0,2018,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
7968,16548,46,1.0,32.10526954276245,21.234313785585393,5.0,2.0,4.0,1963,0.188783766,31,6137,4,,0,1,0,1,0,1,0,1
7969,12280,101,1.0,31.857472958615798,22.65966918264165,5.0,3.0,9.0,1966,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
7970,8261,57,1.0,40.945753903743096,22.586388366420973,9.0,8.0,16.0,1979,0.13321533300000002,49,11395,3,1406.0,3,4,0,1,0,1,1,0
7971,16614,61,2.0,55.19937912705719,34.83248609607105,8.0,8.0,12.0,1985,0.300322518,52,10311,6,,1,9,0,1,0,1,0,1
7972,2964,83,2.0,46.80669687630211,27.423182244624748,6.0,5.0,9.0,1977,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
7973,15070,84,1.0,35.472918589650845,23.29667804007822,8.0,2.0,5.0,1960,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
7974,13650,57,1.0,40.71588673312449,19.198499364461302,10.0,17.0,24.0,2005,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
7975,6034,5,3.0,83.39726307129726,83.39726307129726,10.0,17.0,17.0,2014,0.150817539,16,3433,4,2643.0,4,5,0,1,0,1,0,1
7976,1699,9,1.0,78.9361644571503,76.74665410997709,1.0,7.0,7.0,1977,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
7977,6240,84,2.0,51.064184248486825,31.970898930464887,8.0,8.0,12.0,1969,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
7978,4582,165,1.0,35.93170697375348,18.204382505268594,5.0,3.0,5.0,1963,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
7979,4399,46,3.0,59.7877485261135,46.852648634599475,5.0,8.0,9.0,1967,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
7980,5719,113,2.0,44.793230843513605,28.052545678290766,5.0,8.0,9.0,1970,0.307466659,30,5048,9,325.0,2,5,0,1,1,0,0,1
7981,9466,16,3.0,53.27417148140371,38.12268496039636,6.0,9.0,9.0,1978,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
7982,1963,1,1.0,40.101641296478036,20.80251180216027,9.0,6.0,17.0,2015,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
7983,6756,49,1.0,34.98359981868749,21.814350076974588,9.0,9.0,9.0,1968,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
7984,9350,27,2.0,62.687772453016535,,0.0,3.0,12.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
7985,13854,1,3.0,87.60641654231442,,1.0,13.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
7986,12178,17,2.0,59.89114301987495,34.83673830050567,10.0,11.0,22.0,1986,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1
7987,9784,100,1.0,35.895583135274684,14.70921097833173,10.0,7.0,11.0,1977,0.200146802,23,3975,8,770.0,2,0,0,1,0,1,0,1
7988,1790,23,2.0,54.434459140911706,54.434459140911706,0.0,3.0,12.0,2016,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
7989,8456,62,2.0,55.23997721030725,34.43279434782512,9.0,5.0,12.0,1974,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
7990,10787,44,3.0,64.74060657859152,45.63970229718918,6.0,3.0,9.0,1971,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
7991,10298,128,2.0,50.829511316226046,30.33620127144755,8.0,3.0,14.0,1992,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1
7992,11799,99,1.0,39.582459979617894,23.033129480210857,10.0,12.0,12.0,1974,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1
7993,15124,52,3.0,80.90378262709505,79.64168382411515,0.0,9.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
7994,13517,30,2.0,55.597409479342154,,1.0,1.0,1.0,2013,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
7995,4593,58,3.0,98.75907906121182,56.0726307863781,11.0,14.0,14.0,2003,0.14890389099999998,9,1952,1,1430.0,3,2,0,1,0,1,0,1
7996,4146,44,1.0,34.015126697941106,18.01791480597092,6.0,5.0,9.0,1973,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
7997,8595,143,2.0,47.670610634491645,31.707301188480557,5.0,4.0,5.0,1962,0.049863387,18,3746,9,75.0,3,1,0,1,0,1,0,1
7998,5523,58,1.0,53.2068282466772,,1.0,10.0,16.0,2017,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
7999,934,34,2.0,64.16875873815923,,10.0,14.0,25.0,2014,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
8000,2418,154,3.0,95.56443766679605,65.2832477170067,9.0,5.0,5.0,1953,0.460556389,20,4386,14,,1,5,0,1,0,1,0,1
8001,15865,121,2.0,56.00880613110292,35.766267119147116,9.0,16.0,16.0,1980,0.212515361,19,3293,16,628.0,3,7,0,1,0,1,0,1
8002,15428,58,2.0,69.30460142764599,65.85868907367073,10.0,6.0,17.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
8003,14046,26,2.0,60.61914166887834,37.543096516733634,10.0,22.0,22.0,2004,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
8004,5264,77,1.0,44.055888208813016,22.0967168254573,8.0,8.0,12.0,1977,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1
8005,13724,9,1.0,41.96379453107761,,1.0,1.0,1.0,1977,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
8006,13384,70,2.0,50.47939687116429,30.230722234782604,8.0,18.0,22.0,1984,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
8007,15535,31,3.0,55.87494859147382,41.48428395610357,5.0,5.0,5.0,1960,0.151346216,32,5889,10,830.0,4,1,0,1,1,0,0,1
8008,15898,0,2.0,51.430743962145634,28.62753938550459,9.0,4.0,12.0,1978,0.319809354,25,4756,16,2857.0,5,8,0,1,0,1,0,1
8009,8838,1,2.0,55.342776838598745,,1.0,4.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8010,5280,3,1.0,35.39087446365862,19.651843353973206,6.0,7.0,9.0,1971,0.050900058,43,10621,1,30.0,2,3,0,1,0,1,0,1
8011,5041,66,1.0,41.678418167229644,23.57421278293053,9.0,5.0,14.0,1973,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
8012,5561,27,2.0,58.161484317745526,5.815531883868528,1.0,12.0,12.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
8013,11510,84,2.0,51.73155000358399,34.98667348472836,8.0,10.0,16.0,1982,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
8014,10092,26,1.0,35.19908960090031,22.014067336321396,5.0,2.0,5.0,1966,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
8015,12106,28,4.0,107.83422559262941,66.56494977977945,11.0,18.0,23.0,2008,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
8016,42,2,2.0,46.73950056906274,29.418830675489286,5.0,3.0,5.0,1964,0.0,33,7425,1,,2,5,0,1,0,1,0,1
8017,14747,27,2.0,74.2132156723571,,1.0,1.0,1.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8018,8243,21,2.0,45.92400866677297,27.06662615115621,6.0,5.0,5.0,1961,0.034331497,25,5487,3,,0,4,0,1,0,1,0,1
8019,4503,31,2.0,48.4750562078356,31.145597313814463,6.0,3.0,5.0,1960,0.151346216,32,5889,10,830.0,4,1,0,1,1,0,0,1
8020,9660,79,2.0,55.673557187532566,34.856347272116196,9.0,6.0,17.0,2015,0.307466659,30,5048,9,325.0,2,5,0,1,1,0,0,1
8021,7101,6,1.0,39.35185827860196,39.35185827860196,9.0,19.0,20.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8022,14278,1,3.0,81.5919153623082,47.84021777199594,12.0,7.0,17.0,2007,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8023,4312,46,3.0,63.39152750856054,40.96439991642552,5.0,3.0,12.0,1971,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
8024,4252,9,3.0,73.20261628969692,50.4000411002699,7.0,16.0,16.0,1976,0.13012277,8,1986,0,,0,0,0,1,0,1,0,1
8025,12493,23,2.0,54.30346675137392,54.30346675137392,1.0,17.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8026,7643,91,3.0,66.10314606848678,45.08249108252971,9.0,8.0,12.0,1970,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
8027,388,21,1.0,33.05637401578583,19.66959622940071,5.0,3.0,3.0,1967,0.034331497,25,5487,3,,0,4,0,1,0,1,0,1
8028,12296,67,1.0,30.51361376131004,17.820602512676913,8.0,11.0,22.0,1989,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
8029,15447,10,3.0,78.96521151547144,46.6652626319904,10.0,5.0,17.0,1992,0.089039719,33,7976,5,,0,11,0,1,0,1,0,1
8030,13265,1,3.0,79.7679641356266,79.7679641356266,0.0,6.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8031,10851,53,1.0,40.15578918319569,,1.0,5.0,22.0,2016,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
8032,1430,108,1.0,33.8292823783735,20.757271920459072,8.0,9.0,12.0,1973,0.0,23,3684,2,,0,4,0,1,0,1,0,1
8033,9966,53,2.0,60.41878968487687,,0.0,16.0,18.0,1977,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
8034,1773,125,2.0,44.77880798266664,29.398526411391426,5.0,4.0,5.0,1965,0.194489265,47,8004,3,125.0,3,5,0,1,0,1,0,1
8035,2445,146,1.0,39.137384414370324,20.23642808025448,9.0,3.0,9.0,1974,0.236108458,16,3893,27,,3,10,0,1,0,1,0,1
8036,8758,101,1.0,32.471447070391555,20.499886443697786,5.0,4.0,9.0,1963,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
8037,8520,13,3.0,75.63625182035322,44.477845639628065,10.0,4.0,22.0,1998,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
8038,10110,48,3.0,83.43393614648829,48.49953022713114,9.0,1.0,1.0,1977,0.041124634,46,9515,5,,1,10,0,1,0,1,0,1
8039,6934,111,3.0,63.151409200947455,47.25264887727572,5.0,2.0,5.0,1964,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1
8040,4719,111,4.0,95.84985870708992,63.189426466846896,10.0,3.0,17.0,1981,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
8041,1909,86,2.0,44.31634649546092,28.16262653730886,6.0,8.0,9.0,1963,0.161975568,31,7010,5,4508.0,3,7,0,1,1,0,0,1
8042,11365,6,2.0,61.50669338488458,,14.0,5.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8043,9043,113,1.0,36.99171559572844,22.4588339044038,6.0,9.0,9.0,1970,0.050755569,24,5469,1,145.0,0,1,0,1,0,1,0,1
8044,16765,56,2.0,92.83217370676807,88.75064583517694,1.0,3.0,21.0,2017,0.035145267,42,9292,3,2620.0,0,3,0,1,0,1,0,1
8045,4233,27,1.0,34.45356720586761,21.54227275281059,5.0,5.0,5.0,1970,0.051815435,5,1227,0,,0,0,0,1,0,1,0,1
8046,5582,96,3.0,77.67622834410123,49.93128780957876,10.0,7.0,17.0,1994,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
8047,15667,37,2.0,69.46780110634748,65.97930810622395,1.0,1.0,1.0,1977,0.17891679600000002,18,3594,4,192.0,1,5,0,1,0,1,0,1
8048,5885,6,2.0,51.20168832477619,,0.0,8.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8049,14977,45,3.0,77.05297815084356,77.05297815084356,1.0,25.0,25.0,1977,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
8050,12555,162,1.0,60.014279282382454,36.656729702597154,10.0,2.0,6.0,1956,0.236108458,16,3893,27,,3,10,0,1,0,1,0,1
8051,582,64,3.0,77.06513381839807,46.19075554165022,10.0,3.0,17.0,1988,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
8052,16373,44,2.0,55.39729168956988,33.081541034403394,9.0,11.0,12.0,1982,0.232205084,24,4860,1,80.0,0,3,0,1,0,1,0,1
8053,12324,30,2.0,64.53220590158584,,1.0,6.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
8054,16700,27,1.0,40.738613060483864,40.154439249850796,1.0,9.0,17.0,2016,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
8055,15590,157,3.0,65.20397780629898,42.319012332410225,9.0,5.0,5.0,1931,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1
8056,2310,58,1.0,51.28332025619579,,1.0,4.0,9.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
8057,402,23,2.0,68.75110966478773,36.716674140898064,13.0,10.0,17.0,2008,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8058,590,131,3.0,72.68557279576623,50.50144232157872,8.0,10.0,10.0,1961,0.0,23,3684,2,,0,4,0,1,0,1,0,1
8059,4043,46,1.0,40.09096380384257,40.09096380384257,1.0,1.0,1.0,2014,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
8060,7763,29,2.0,74.4784081108315,39.382329841278576,11.0,3.0,32.0,2012,0.069660344,31,6119,4,,1,2,0,1,0,1,0,1
8061,4941,6,3.0,83.19054144648184,3.666084848006016,1.0,15.0,17.0,2017,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8062,5171,94,1.0,41.06200988046211,,1.0,1.0,1.0,1977,0.282797669,33,8667,2,,0,6,0,1,0,1,0,1
8063,7524,67,3.0,60.521297724260464,42.27625247808441,6.0,3.0,9.0,1976,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
8064,6942,27,2.0,71.41874288881117,65.9722018619096,1.0,1.0,1.0,2015,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
8065,7669,34,1.0,43.87330160321932,1.9738480824557585,1.0,13.0,17.0,2015,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
8066,12373,27,1.0,47.02580319258091,46.611668806551,10.0,10.0,10.0,2016,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8067,12413,1,3.0,62.73489390312489,41.18318470051759,8.0,8.0,14.0,1992,0.025609157,33,5261,0,240.0,3,1,0,1,0,1,0,1
8068,8323,1,2.0,66.0087929128362,,1.0,4.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8069,1251,83,1.0,34.0746380855587,18.76046617426269,6.0,6.0,9.0,1975,0.100455735,43,7227,0,,1,6,0,1,0,1,1,0
8070,3781,23,1.0,42.2961713782702,,1.0,23.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8071,11490,74,2.0,76.07697567033756,,1.0,7.0,22.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8072,15408,53,3.0,79.87376631992484,78.8172915185892,1.0,8.0,8.0,2014,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
8073,12394,1,2.0,80.15608052347345,,1.0,1.0,1.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8074,12170,123,2.0,54.387392192765745,32.082624003410466,8.0,7.0,12.0,1980,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
8075,11457,1,1.0,41.42328961288971,,1.0,4.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
8076,10310,126,2.0,44.8949778534373,30.59994441498811,5.0,5.0,5.0,1967,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
8077,4931,101,2.0,40.94194776847922,23.782987380291573,7.0,5.0,9.0,1969,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
8078,12549,15,2.0,55.73499476971301,30.35602468693254,9.0,7.0,12.0,2009,0.158249043,21,5731,0,,1,0,0,1,0,1,0,1
8079,2078,171,1.0,44.8246156574952,18.78471959147736,9.0,19.0,25.0,1975,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1
8080,2743,62,1.0,42.40996532533249,,1.0,7.0,7.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8081,11860,22,1.0,38.17517263608972,,1.0,13.0,17.0,1977,0.118537385,30,6207,1,1183.0,1,0,0,1,0,1,0,1
8082,10138,6,1.0,42.435172883776815,42.435172883776815,1.0,5.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8083,3529,136,2.0,49.59369196042837,31.75347935149735,6.0,12.0,12.0,1974,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1
8084,3748,66,1.0,40.77438925677989,22.41518640992857,8.0,9.0,14.0,1979,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
8085,15166,55,1.0,41.410806123651746,20.710993228747455,8.0,4.0,14.0,1997,0.041365446,31,5569,0,,1,4,0,1,0,1,0,1
8086,943,74,3.0,117.30002431190924,,1.0,14.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8087,10280,52,3.0,85.18993798854764,,1.0,12.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
8088,13815,119,2.0,91.71359667712477,47.76042665311375,11.0,11.0,24.0,2001,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
8089,13598,22,2.0,42.12392767956424,29.935068446819983,5.0,2.0,5.0,1963,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
8090,9885,23,2.0,61.31306667030389,,1.0,6.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8091,16021,62,2.0,75.46006954799519,72.74074931002944,1.0,1.0,1.0,2017,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8092,13061,27,3.0,83.12141163309428,82.28810074017122,8.0,8.0,11.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8093,10408,102,2.0,53.607639929103115,32.88883412660857,7.0,12.0,12.0,1976,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
8094,11976,81,1.0,36.45993505716539,23.906200678429798,9.0,11.0,12.0,1971,0.319809354,25,4756,16,2857.0,5,8,0,1,0,1,0,1
8095,6575,84,3.0,54.76097072455554,36.92456672183987,5.0,5.0,5.0,1962,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
8096,1734,6,1.0,43.144023142568734,,0.0,17.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8097,6027,83,3.0,54.51494004947129,34.64135782991606,5.0,8.0,9.0,1975,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
8098,6088,27,2.0,67.97874388995203,,1.0,12.0,19.0,1977,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
8099,1109,66,2.0,60.115798627076636,34.7896906971711,10.0,13.0,14.0,1991,0.161975568,31,7010,5,4508.0,3,7,0,1,1,0,0,1
8100,7587,23,2.0,49.45213657274567,49.45213657274567,1.0,9.0,12.0,1977,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
8101,4615,96,4.0,91.5328063261655,61.13325311451943,10.0,4.0,17.0,2005,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
8102,2281,129,1.0,36.106755932131094,20.188074447454625,7.0,6.0,9.0,1973,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
8103,6157,6,2.0,55.57861939744001,,0.0,2.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8104,2251,10,2.0,46.830887420013454,32.16448703168183,6.0,6.0,9.0,1969,0.089039719,33,7976,5,,0,11,0,1,0,1,0,1
8105,4845,6,2.0,67.14452184089183,,1.0,8.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8106,7598,70,2.0,57.656844295909316,36.46387501034313,9.0,10.0,17.0,2004,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
8107,13282,3,2.0,49.70272599049018,31.56673090587729,6.0,1.0,12.0,1974,0.050900058,43,10621,1,30.0,2,3,0,1,0,1,0,1
8108,10414,62,1.0,46.41692909646608,,0.0,0.0,0.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
8109,705,52,1.0,33.428233544125554,20.727447053603,5.0,4.0,5.0,1967,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
8110,2389,6,3.0,80.49853184608078,,1.0,4.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
8111,12501,23,3.0,132.8206458456045,71.22783124926782,18.0,9.0,25.0,2011,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
8112,3665,26,2.0,83.04435656464966,41.79379315880495,13.0,7.0,30.0,2014,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
